Date,Close
1/21/16,16.54
1/22/16,16.86
1/25/16,17
1/26/16,19.53
1/27/16,19.49
1/28/16,19.79
1/29/16,20.8
2/1/16,20.5
2/2/16,20.49
2/3/16,20.36
2/4/16,20.35
2/5/16,20.12
2/8/16,19.97
2/9/16,20
2/10/16,19.76
2/11/16,19.57
2/12/16,19.91
2/16/16,20.15
2/17/16,20.38
2/18/16,20.47
2/19/16,21.14
2/22/16,20.98
2/23/16,21.61
2/24/16,21.61
2/25/16,21.5
2/26/16,21.61
2/29/16,21.95
3/1/16,21.93
3/2/16,21.79
3/3/16,21.63
3/4/16,21.31
3/7/16,21.28
3/8/16,21.24
3/9/16,21.03
3/10/16,20.89
3/11/16,21.22
3/14/16,21.03
3/15/16,20.55
3/16/16,20.41
3/17/16,21.04
3/18/16,21.48
3/21/16,21.17
3/22/16,21.11
3/23/16,20.84
3/24/16,20.85
3/28/16,20.71
3/29/16,21.39
3/30/16,21.52
3/31/16,21.71
4/1/16,21.41
4/4/16,21.22
4/5/16,21.03
4/6/16,21.08
4/7/16,20.98
4/8/16,21.12
4/11/16,21.26
4/12/16,21.27
4/13/16,21.71
4/14/16,22.32
4/15/16,21.93
4/18/16,21.97
4/19/16,22.04
4/20/16,21.74
4/21/16,22.05
4/22/16,21.9
4/25/16,21.61
4/26/16,23.14
4/27/16,20.77
4/28/16,21.26
4/29/16,20.87
5/2/16,20.79
5/3/16,20.86
5/4/16,20.86
5/5/16,20.41
5/6/16,20.6
5/9/16,20.37
5/10/16,20.51
5/11/16,20.16
5/12/16,19.56
5/13/16,19.45
5/16/16,19.54
5/17/16,19.2
5/18/16,19.56
5/19/16,19.58
5/20/16,19.64
5/23/16,19.5
5/24/16,19.94
5/25/16,19.87
5/26/16,19.86
5/27/16,19.96
5/31/16,20.38
6/1/16,20.23
6/2/16,20.33
6/3/16,20.32
6/6/16,20.63
6/7/16,20.56
6/8/16,20.79
6/9/16,20.52
6/10/16,19.86
6/13/16,19.89
6/14/16,20.1
6/15/16,20.1
6/16/16,20.23
6/17/16,19.79
6/20/16,20.02
6/21/16,19.74
6/22/16,19.46
6/23/16,19.8
6/24/16,18.78
6/27/16,18.02
6/28/16,18.13
6/29/16,18.31
6/30/16,18.76
7/1/16,18.55
7/5/16,18.12
7/6/16,18.31
7/7/16,18.47
7/8/16,18.99
7/11/16,19.25
7/12/16,19.59
