Date,Close
1/29/18,23.45
1/30/18,23.12
1/31/18,23.33
2/1/18,22.6
2/2/18,22.43
2/5/18,21.35
2/6/18,21.7
2/7/18,21.33
2/8/18,20.74
2/9/18,21.3
2/12/18,21.92
2/13/18,22.32
2/14/18,22.26
2/15/18,22.74
2/16/18,22.68
2/20/18,23.2
2/21/18,23.19
2/22/18,23.13
2/23/18,23.25
2/26/18,23.46
2/27/18,23.38
2/28/18,23.49
3/1/18,23.31
3/2/18,23.42
3/5/18,23.49
3/6/18,23.57
3/7/18,23.69
3/8/18,24.32
3/9/18,24.34
3/12/18,24.37
3/13/18,22.94
3/14/18,23.4
3/15/18,23.19
3/16/18,23.18
3/19/18,22.82
3/20/18,23.12
3/21/18,23
3/22/18,22.06
3/23/18,21.48
3/26/18,22.21
3/27/18,21.39
3/28/18,20.52
3/29/18,21
4/2/18,20.2
4/3/18,20.42
4/4/18,20.8
4/5/18,21.13
4/6/18,20.51
4/9/18,20.6
4/10/18,21.48
4/11/18,22.07
4/12/18,22.42
4/13/18,22.01
4/16/18,21.76
4/17/18,22.25
4/18/18,22.02
4/19/18,21.04
4/20/18,21.04
4/23/18,20.36
4/24/18,20.65
4/25/18,20.38
4/26/18,20.89
4/27/18,20.35
4/30/18,20.06
5/1/18,20.32
5/2/18,20.56
5/3/18,20.8
5/4/18,21.25
5/7/18,20.8
5/8/18,21.08
5/9/18,21.29
5/10/18,21.44
5/11/18,21.02
5/14/18,21.93
5/15/18,21.7
5/16/18,21.87
5/17/18,21.63
5/18/18,21.42
5/21/18,21.44
5/22/18,21.92
5/23/18,22.05
5/24/18,21.95
5/25/18,22.49
5/29/18,21.94
5/30/18,21.99
5/31/18,21.54
6/1/18,22.17
6/4/18,22.09
6/5/18,22.03
6/6/18,22.11
6/7/18,22.2
6/8/18,21.75
6/11/18,21.37
6/12/18,21.61
6/13/18,22
6/14/18,21.76
6/15/18,21.91
6/18/18,21.77
6/19/18,21.32
6/20/18,21.75
6/21/18,21.24
6/22/18,21.31
6/25/18,20.18
6/26/18,19.91
6/27/18,20.12
6/28/18,21.77
6/29/18,21.44
7/2/18,21.47
7/3/18,21.02
7/5/18,21.34
7/6/18,21.63
7/9/18,22.01
7/10/18,22.66
7/11/18,21.74
7/12/18,22.14
7/13/18,21.86
7/16/18,21.15
7/17/18,21.7
7/18/18,21.58
7/19/18,21.71
7/20/18,21.86
7/23/18,21.74
7/24/18,21.55
7/25/18,21.7
7/26/18,22.06
7/27/18,21.67
7/30/18,21.24
7/31/18,21.31
8/1/18,21.2
8/2/18,21.57
8/3/18,21.37
8/6/18,21.85
8/7/18,22.17
8/8/18,22.1
8/9/18,21.69
8/10/18,20.91
8/13/18,20.79
8/14/18,20.49
8/15/18,20.09
8/16/18,20.27
8/17/18,19.78
8/20/18,19.84
8/21/18,20.3
8/22/18,20.44
8/23/18,20.24
8/24/18,20.49
8/27/18,20.49
8/28/18,20.59
8/29/18,21.07
8/30/18,20.85
8/31/18,20.68
9/4/18,20.7
9/5/18,20.48
9/6/18,19.46
9/7/18,19.45
9/10/18,19.03
9/11/18,18.8
9/12/18,18.33
9/13/18,18.54
9/14/18,18.97
9/17/18,18.44
9/18/18,18.66
9/19/18,18.45
9/20/18,18.85
9/21/18,18.85
9/24/18,18.88
9/25/18,18.59
9/26/18,18.49
9/27/18,18.71
9/28/18,19.3
10/1/18,19.27
10/2/18,19.4
10/3/18,19.57
10/4/18,19.28
10/5/18,18.6
10/8/18,18.35
10/9/18,18.47
10/10/18,17.38
10/11/18,17.72
10/12/18,18.01
10/15/18,18.12
10/16/18,18.87
10/17/18,18.96
10/18/18,18.09
10/19/18,17.76
10/22/18,18
10/23/18,17.54
10/24/18,16.54
10/25/18,16.84
10/26/18,15.68
10/29/18,15.6
10/30/18,16.13
10/31/18,16.41
11/1/18,17.58
11/2/18,17.59
11/5/18,17.14
11/6/18,16.86
11/7/18,16.88
11/8/18,16.71
11/9/18,16.39
11/12/18,15.79
11/13/18,15.72
11/14/18,15.73
11/15/18,16.1
11/16/18,15.9
11/19/18,15.19
11/20/18,15.22
11/21/18,15.67
11/23/18,15.65
11/26/18,15.98
11/27/18,16.02
11/28/18,16.1
11/29/18,16.07
11/30/18,16.11
12/3/18,16.38
12/4/18,15.5
12/6/18,16.09
12/7/18,15.44
12/10/18,15.35
12/11/18,15.3
12/12/18,15.35
12/13/18,15.65
12/14/18,15.38
12/17/18,15.25
12/18/18,15.44
12/19/18,14.76
12/20/18,14.85
12/21/18,14.89
12/24/18,14.41
12/26/18,15.47
12/27/18,15.7
